Molecule ChEMBL ID;Molecule Name;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Value;Standard Units;pChEMBL Value;Potential Duplicate;BAO Label
CHEMBL1863046;;405.90;0;19085;DNDI1434940;CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;20.0;nM;25750;False;organism-based format
CHEMBL1862936;;424.52;0;32174;DNDI1435823;CC(C)CS(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862846;;331.20;0;44381;DNDI1264440;OC(c1ccc(Cl)cc1)(c1ncccn1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862948;;276.77;0;20515;DNDI1264441;CCCCC(O)(c1ccc(Cl)cc1)c1cnccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862968;;274.80;0;34060;DNDI1336029;CC(C)CC(Nc1cccnc1)c1ccc(Cl)cc1;IC50;640.0;nM;43617;False;organism-based format
CHEMBL1863067;;387.89;0;44381;DNDI1402168;CC(C)C(=O)Nc1ncc(C(O)(c2ccc(Cl)cc2)c2cccnc2)s1;IC50;56580.0;nM;45748;False;cell-based format
CHEMBL1862941;;423.45;0;19085;DNDI1551253;CC(C)(C)C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1;IC50;72870.0;nM;41730;False;cell-based format
CHEMBL1863439;;409.95;0;15067;DNDI1610442;N#Cc1cnc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)s1;IC50;48590.0;nM;11414;False;cell-based format
CHEMBL1863410;;458.53;0;15766;DNDI1435822;O=S(=O)(Cc1ccccc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;190.0;nM;26451;False;organism-based format
CHEMBL1863436;;446.90;1;18384;DNDI1614386;FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)nc1;IC50;55310.0;nM;46113;False;cell-based format
CHEMBL1863025;;410.88;0;30011;DNDI1435819;O=C(c1ccccc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863446;;439.59;0;44319;DNDI1703786;CCn1cc(C(NC2CCN(c3ccc(S(C)(=O)=O)cc3)CC2)c2cccnc2)cn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863437;;413.35;1;41395;DNDI1625111;Clc1ccc(C(NC2CCN(c3ccc(Cl)cn3)CC2)c2cccnc2)cc1;IC50;66780.0;nM;42826;False;cell-based format
CHEMBL1862936;;424.52;0;32174;DNDI1435823;CC(C)CS(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;560.0;nM;45809;False;organism-based format
CHEMBL1862843;;464.51;0;27485;DNDI1576381;Cc1noc(C)c1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863222;;371.91;0;31472;DNDI1684753;CC(=O)C(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;87690.0;nM;44351;False;cell-based format
CHEMBL1862840;;508.47;2;18384;DNDI1435848;O=C(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;39910.0;nM;14702;False;cell-based format
CHEMBL1863265;;461.39;0;21276;DNDI1423063;O=S(=O)(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccc(C(F)(F)F)cc1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863188;;499.46;1;44444;DNDI1715608;FC(F)(F)Cn1cc(C(NC2CCN(c3ccc(OC(F)(F)F)cc3)CC2)c2cccnc2)cn1;IC50;65.0;nM;43647;False;organism-based format
CHEMBL1863083;;426.39;1;26785;DNDI1625108;Clc1ccc(CN2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;20340.0;nM;25294;False;cell-based format
CHEMBL1863291;;423.99;1;44474;DNDI1724340;CC(C)(C)c1cc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)[nH]n1;IC50;50200.0;nM;11049;False;cell-based format
CHEMBL1863503;;412.92;0;25965;DNDI1435821;CC(C)S(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863158;;431.57;0;44200;DNDI1498549;Cc1nc(C)c(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)s1;IC50;59.0;nM;45108;False;organism-based format
CHEMBL1863012;;297.75;0;29618;DNDI1264442;OC(c1cncnc1)(c1ccccn1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863145;;383.88;0;19756;DNDI1343536;CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;46.0;nM;12601;False;organism-based format
CHEMBL1862798;;427.96;0;30376;DNDI1434923;O=S(=O)(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;44324;nM;44385;False;organism-based format
CHEMBL1863126;;433.50;0;22372;DNDI1562763;Cc1nnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1;IC50;69.5;nM;42552;False;organism-based format
CHEMBL1863472;;285.80;0;35886;DNDI1336027;Clc1ccc(C(c2cccnc2)c2cccs2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863183;;297.75;0;29618;DNDI1268111;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cncnc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863002;;460.34;0;31503;DNDI1449875;O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;10.0;nM;8.00;False;organism-based format
CHEMBL1863343;;424.01;1;29342;DNDI1677864;CSc1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;30240.0;nM;19085;False;cell-based format
CHEMBL1863116;;467.98;1;12175;DNDI1449881;CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1;IC50;61940.0;nM;44287;False;cell-based format
CHEMBL1863013;;478.95;0;34394;DNDI1435826;O=S(=O)(c1ccc(Cl)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;530.0;nM;46905;False;organism-based format
CHEMBL1862931;;302.79;0;17593;DNDI1267119;OC(c1ccc(Cl)cc1)(c1cncnc1)c1cccs1;IC50;70.0;nM;42552;False;organism-based format
CHEMBL1862959;FENFURAM;201.22;0;30713;DNDI1729590;Cc1occc1C(=O)Nc1ccccc1;IC50;74987.0;nM;44534;False;organism-based format
CHEMBL1863466;;482.48;1;44444;DNDI1490394;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(C(F)(F)F)cc3F)CC2)cc1;IC50;76830.0;nM;44504;False;cell-based format
CHEMBL1863177;;396.27;1;34090;DNDI1294210;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cc(-c2ccccc2)on1;IC50;53600.0;nM;46478;False;cell-based format
CHEMBL1863293;;315.83;0;14336;DNDI1325595;Cc1ccsc1C(O)(c1ccc(Cl)cc1)c1cccnc1;IC50;20.0;nM;25750;False;organism-based format
CHEMBL1356637;METOBROMURON;259.10;0;17199;DNDI1246791;CON(C)C(=O)Nc1ccc(Br)cc1;IC50;71770.0;nM;41730;False;organism-based format
CHEMBL1862967;;353.73;0;27820;DNDI1330086;OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1nnc[nH]1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863149;;363.43;1;44474;DNDI1402167;CN(CC1CCCCC1)C(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;55580.0;nM;45748;False;cell-based format
CHEMBL1863201;;460.89;0;25659;DNDI1435760;O=C(c1ccc(C(F)(F)F)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;150.0;nM;30103;False;organism-based format
CHEMBL1863020;;491.56;1;25324;DNDI1703788;FC(F)(F)c1ccc(N2CCC(NC(c3cccnc3)c3cnn(Cc4ccccc4)c3)CC2)cc1;IC50;6.0;nM;44774;False;organism-based format
CHEMBL1862802;;408.93;0;17989;DNDI1625117;COc1cncc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)c1;IC50;42.0;nM;14062;False;organism-based format
CHEMBL1863107;;413.90;1;13271;DNDI1607269;Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1;IC50;19.0;nM;26481;False;organism-based format
CHEMBL1863486;;437.47;1;22037;DNDI1608215;N#Cc1cccc(OC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1;IC50;44323;nM;44538;False;organism-based format
CHEMBL1863242;;426.88;0;23071;DNDI1460909;O=C(c1ccc(F)c(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)N1CCOCC1;IC50;48.0;nM;11871;False;organism-based format
CHEMBL280558;;256.31;0;41306;DNDI1255615;COc1ccc(C(O)(c2cncnc2)C2CC2)cc1;IC50;20940.0;nM;24929;False;organism-based format
CHEMBL1862895;;435.49;1;43221;DNDI1460910;CC(C)(C)OC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;48030.0;nM;11780;False;cell-based format
CHEMBL1863287;;371.91;0;44200;DNDI1336030;CC(C)CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;55.0;nM;46204;False;organism-based format
CHEMBL1862980;;412.90;0;43556;DNDI1434921;COc1ccccc1N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;65.0;nM;43647;False;organism-based format
CHEMBL1863414;;369.90;0;30011;DNDI1454121;O=C(C1CC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;180.0;nM;27546;False;organism-based format
CHEMBL1863089;;443.47;0;44534;DNDI1462996;Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)[nH]n1;IC50;200.0;nM;25720;False;organism-based format
CHEMBL1863454;;387.96;0;44290;DNDI1720696;CCC(C(C)O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;230.0;nM;23529;False;organism-based format
CHEMBL1863464;;452.99;1;30437;DNDI1676778;Fc1cc(Cl)ccc1C(NC1CCN(c2nc3ccccc3s2)CC1)c1cccnc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863108;;431.89;1;18384;DNDI1625114;Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1F;IC50;34250.0;nM;16893;False;cell-based format
CHEMBL1862865;;382.87;0;43191;DNDI1434920;Fc1cc(Cl)ccc1C(c1cncnc1)N1CCN(c2ccccc2)CC1;IC50;78.0;nM;44507;False;organism-based format
CHEMBL1863128;;421.40;0;30742;DNDI1538114;Cc1noc(N2CCN(C(c3cccnc3)c3ccc(C(F)(F)F)cc3F)CC2)n1;IC50;51170.0;nM;47209;False;cell-based format
CHEMBL1863425;;448.34;1;44202;DNDI1625118;Fc1cc(Cl)cc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)c1;IC50;53140.0;nM;46844;False;cell-based format
CHEMBL1863477;;423.96;1;28611;DNDI1639419;CC(c1ccccc1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;19070.0;nM;26390;False;cell-based format
CHEMBL1863286;;463.91;1;45444;DNDI1492866;Fc1cc(Cl)ccc1C(NC1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1cccnc1;IC50;11.0;nM;35247;False;organism-based format
CHEMBL1863043;;357.93;0;24929;DNDI1695339;CC(C)(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863175;;400.49;0;35462;DNDI1498557;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)[nH]n1;IC50;235.5;nM;23163;False;organism-based format
CHEMBL1863108;;431.89;1;18384;DNDI1625114;Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1F;IC50;14.0;nM;31229;False;organism-based format
CHEMBL1863248;;403.55;0;35462;DNDI1462989;CC(C)Oc1ccc(C(NC2CCN(S(C)(=O)=O)CC2)c2cccnc2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863045;;352.82;0;13940;DNDI1435754;CNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;590.0;nM;45078;False;organism-based format
CHEMBL1862924;;311.77;0;44533;DNDI1343534;Cc1ccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)cn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863476;;380.90;0;43497;DNDI1423072;CCS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;260.0;nM;21337;False;organism-based format
CHEMBL1863379;;354.33;0;46113;DNDI1330083;N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1;IC50;63330.0;nM;43922;False;cell-based format
CHEMBL1863089;;443.47;0;44534;DNDI1462996;Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)[nH]n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862883;;425.89;0;28581;DNDI1449879;O=C(Oc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;44320;nM;12997;False;organism-based format
CHEMBL1863096;;363.77;1;44291;DNDI1307370;OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1;IC50;56380.0;nM;45748;False;cell-based format
CHEMBL1863032;;418.49;0;32964;DNDI1465506;FC(F)(F)c1ccc(C(NC2CCN(c3nccs3)CC2)c2cccnc2)cc1;IC50;56370.0;nM;45748;False;cell-based format
CHEMBL1862981;;443.47;0;44534;DNDI1464837;Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)[nH]n1;IC50;48.0;nM;11871;False;organism-based format
CHEMBL1863436;;446.90;1;18384;DNDI1614386;FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)nc1;IC50;19.0;nM;26481;False;organism-based format
CHEMBL1863093;;430.94;0;43556;DNDI1465503;Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;92670.0;nM;44259;False;cell-based format
CHEMBL1863374;;397.88;0;44200;DNDI1610443;Fc1cnc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)nc1;IC50;34.0;nM;17349;False;organism-based format
CHEMBL1862867;;385.34;1;34090;DNDI1268517;CC(C)CNC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;605.6;nM;44713;False;organism-based format
CHEMBL1862813;;439.48;1;44413;DNDI1465081;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1)c1ccccc1;IC50;62640.0;nM;43922;False;cell-based format
CHEMBL1863455;;405.46;0;13971;DNDI1465083;CC(C)(C)C(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;30.0;nM;19176;False;organism-based format
CHEMBL1863367;;430.45;1;31898;DNDI1608216;Fc1ccc(OC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1;IC50;21.0;nM;25020;False;organism-based format
CHEMBL1863481;;415.50;0;19784;DNDI1498553;Cc1noc(C)c1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;51.5;nM;47300;False;organism-based format
CHEMBL1862814;;401.47;0;44986;DNDI1498554;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)no1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862808;;458.48;0;25294;DNDI1599453;Cc1noc(C)c1C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;9.0;nM;44324;False;organism-based format
CHEMBL1863177;;396.27;1;34090;DNDI1294210;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cc(-c2ccccc2)on1;IC50;10000.0;nM;;False;organism-based format
CHEMBL1863161;;438.46;0;44504;DNDI1574843;N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1;IC50;49710.0;nM;11049;False;cell-based format
CHEMBL1863453;;400.49;0;24504;DNDI1562767;Cn1ccnc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;239.0;nM;22798;False;organism-based format
CHEMBL1863017;;393.92;0;24198;DNDI1338492;COc1ccccc1N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;20.0;nM;25750;False;organism-based format
CHEMBL1863191;;475.46;1;13271;DNDI1599456;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1)c1c(F)cccc1F;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863467;;460.53;0;31138;DNDI1460907;Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862987;;246.70;0;41334;DNDI1335909;CO/N=C(\c1ccc(Cl)cc1)c1cccnc1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1863172;;314.22;1;20941;DNDI1278550;Clc1ccc(C(c2cccnc2)c2ccccc2Cl)cc1;IC50;230.0;nM;23529;False;organism-based format
CHEMBL1862850;;240.31;0;35827;DNDI1325592;CON=C(Cc1ccccc1C)c1cccnc1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1862902;;388.88;0;14305;DNDI1343533;CS(=O)(=O)Nc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863056;;393.94;0;43160;DNDI1435775;CC(C)S(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;28.0;nM;20271;False;organism-based format
CHEMBL1863340;;362.43;0;45717;DNDI1460900;CC(C)Oc1ccc(C(O)(c2cccnc2)c2cccc(C(N)=O)c2)cc1;IC50;92.0;nM;44293;False;organism-based format
CHEMBL1862942;;345.40;0;11383;DNDI1315840;CON=C(Cc1ccc(OC)cc1)c1ccc(OC)c(OC)c1OC;IC50;92320.0;nM;44290;False;cell-based format
CHEMBL1863422;;443.47;0;30011;DNDI1564272;Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1;IC50;384.5;nM;15493;False;organism-based format
CHEMBL1863351;;576.00;0;19756;DNDI1433761;CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O;IC50;45.33;nM;12601;False;organism-based format
CHEMBL1863195;;444.46;0;13971;DNDI1538103;Cc1oncc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;69.5;nM;42552;False;organism-based format
CHEMBL1863354;;454.50;0;15067;DNDI1435832;O=C(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;190.0;nM;26451;False;organism-based format
CHEMBL1863236;;420.94;1;44505;DNDI1449904;O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;75650.0;nM;44534;False;cell-based format
CHEMBL1863387;;362.84;0;33270;DNDI1435839;CCC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863420;;442.90;0;14336;DNDI1435842;O=C(c1ccc(Cl)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862804;;401.79;0;24532;DNDI1464839;O=C(N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1)C(F)(F)F;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862955;;420.94;1;44413;DNDI1435753;O=C(NC1CCCCC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;52320.0;nM;46844;False;cell-based format
CHEMBL1863396;;228.68;0;14305;DNDI1338486;N#CC(c1ccc(Cl)cc1)c1ccccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863042;;478.95;0;34394;DNDI1434953;O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1;IC50;34300.0;nM;16893;False;cell-based format
CHEMBL1863007;;373.82;0;27089;DNDI1342987;CC(C)Oc1ncc(C(O)(c2cccnc2)c2ccc(Cl)cc2F)cn1;IC50;89530.0;nM;44320;False;cell-based format
CHEMBL1862947;;420.94;1;44505;DNDI1449761;O=C(Nc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;78.0;nM;44507;False;organism-based format
CHEMBL1863091;;372.42;0;30348;DNDI1449745;O=C(C1CC1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863255;;331.75;0;11049;DNDI1332846;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cc(F)ccc1F;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863199;;281.24;0;32540;DNDI1411763;CON=C(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863476;;380.90;0;43497;DNDI1423072;CCS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863075;;493.56;0;21610;DNDI1713295;CS(=O)(=O)c1ccc(N2CCC(NC(c3cccnc3)c3cnn(CC(F)(F)F)c3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863267;;420.92;1;44444;DNDI1576379;N#Cc1cccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)c1;IC50;44328;nM;33055;False;organism-based format
CHEMBL1863492;;380.42;0;14305;DNDI1454122;CC(C)Oc1ccc(C(O)(c2cccnc2)c2cccc(C(N)=O)c2)cc1F;IC50;99.0;nM;7.00;False;organism-based format
CHEMBL1863262;;464.49;0;35156;DNDI1490400;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3C(F)(F)F)CC2)cc1;IC50;4.0;nM;14824;False;organism-based format
CHEMBL1863226;;348.20;0;29677;DNDI1322021;OC(c1ccc(Cl)cc1)(c1cccnc1)c1c(F)cccc1Cl;IC50;66890.0;nM;42826;False;cell-based format
CHEMBL282325;;314.75;0;20149;DNDI1264432;OC(c1ccc(F)cc1)(c1ccc(Cl)cc1)c1cncnc1;IC50;641.0;nM;43617;False;organism-based format
CHEMBL29646;;262.74;0;44230;DNDI1264439;CC(C)C(O)(c1ccc(Cl)cc1)c1cncnc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862983;;336.24;0;26755;DNDI1322023;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccc(Cl)s1;IC50;50010.0;nM;11049;False;cell-based format
CHEMBL1862871;;302.79;0;17593;DNDI1322024;OC(c1ccc(Cl)cc1)(c1cccnc1)c1nccs1;IC50;201.0;nM;25720;False;organism-based format
CHEMBL1862948;;276.77;0;20515;DNDI1264441;CCCCC(O)(c1ccc(Cl)cc1)c1cnccn1;IC50;330.0;nM;17685;False;organism-based format
CHEMBL1863336;;297.75;0;29618;DNDI1264446;OC(c1cccnc1)(c1cncnc1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL286965;;314.75;0;20149;DNDI1264447;OC(c1ccc(Cl)cc1)(c1cncnc1)c1cccc(F)c1;IC50;840.0;nM;44414;False;organism-based format
CHEMBL1863247;;309.80;0;12145;DNDI1330087;Cc1ccc(C(O)(c2cccnc2)c2ccccc2Cl)cc1;IC50;70.0;nM;42552;False;organism-based format
CHEMBL1863505;;499.58;1;12540;DNDI1599450;Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863418;;412.45;1;26785;DNDI1607265;FC(F)(F)c1ccc(C(c2cccnc2)N2CCC(Oc3ccccc3)CC2)cc1;IC50;54440.0;nM;46113;False;cell-based format
CHEMBL1863112;;447.45;1;26785;DNDI1576386;Fc1cccc(F)c1N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;54220.0;nM;46478;False;cell-based format
CHEMBL1863400;;429.46;1;21671;DNDI1599459;Fc1ccccc1N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;53110.0;nM;46844;False;cell-based format
CHEMBL1863348;;392.43;0;21245;DNDI1434945;CCC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863033;;397.47;0;33664;DNDI1703789;CCn1cc(C(NC2CCN(c3ccc(F)c(F)c3)CC2)c2cccnc2)cn1;IC50;99.0;nM;7.00;False;organism-based format
CHEMBL1863494;;463.03;1;45078;DNDI1449908;CC(C)c1ccc(NC(=O)NC2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863388;;406.36;0;30011;DNDI1464841;Cl.O=C(C1CC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;110.0;nM;35217;False;organism-based format
CHEMBL1863341;;319.19;0;31868;DNDI1303289;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccco1;IC50;10000.0;nM;;False;organism-based format
CHEMBL1863262;;464.49;0;35156;DNDI1490400;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3C(F)(F)F)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863022;;428.54;0;16862;DNDI1562766;CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863184;;463.03;1;45078;DNDI1449768;CC(C)c1ccc(NC(=O)N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;5.0;nM;11171;False;organism-based format
CHEMBL1862905;;389.90;0;42095;DNDI1467768;CC(C)(C)C(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;60270.0;nM;44652;False;cell-based format
CHEMBL1863194;;435.47;0;25294;DNDI1423062;CC(C)c1ccc(S(=O)(=O)NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)cc1;IC50;1000.0;nM;;False;organism-based format
CHEMBL1862875;;463.39;0;32203;DNDI1434935;O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;29040.0;nM;19815;False;cell-based format
CHEMBL1863098;;226.28;0;24504;DNDI1322026;CON=C(Cc1ccccc1)c1cccnc1;IC50;100000.0;nM;;False;cell-based format
